rank,mesh,ranks,ranks_per_node,mesh_s,mesh_peakmem_mb,setup_s,setup_peakmem_mb,solve_s,solve_peakmem_mb,total_s,mesh.np-arrays,mesh.np-arrays_peak_mem_mb,mesh.cell-list,mesh.cell-list_peak_mem_mb,mesh.boundary-faces,mesh.boundary-faces_peak_mem_mb,mesh.ctor.plex,mesh.ctor.plex_peak_mem_mb,mesh.topo.facets,mesh.topo.facets_peak_mem_mb,mesh.topo.distribute,mesh.topo.distribute_peak_mem_mb,mesh.topo.rest,mesh.topo.rest_peak_mem_mb,mesh.ctor.topo,mesh.ctor.topo_peak_mem_mb,mesh.ctor.geo,mesh.ctor.geo_peak_mem_mb
0,256,1,64,1.668600082397461,207.67578125,5.718083143234253,289.9765625,990.0163288116455,384.1953125,997.4030120372772,0.03577613830566406,180.51171875,-0.00016427040100097656,207.10546875,0.08144831657409668,207.3203125,0.0012845993041992188,207.4921875,0.052652835845947266,207.6171875,1.3113021850585938e-05,207.6171875,0.0009377002716064453,207.6171875,0.22421479225158691,207.6171875,0.0016973018646240234,207.67578125
0,256,16,64,2.789923667907715,217.0859375,3.4601099491119385,223.26171875,141.87134552001953,224.84375,148.12137913703918,0.03513360023498535,174.91015625,-0.0001442432403564453,201.85546875,0.08283209800720215,202.00390625,0.0011889934539794922,202.0625,0.05241894721984863,202.1796875,0.9325835704803467,217.0859375,0.0016949176788330078,217.0859375,1.1627156734466553,217.0859375,0.001605987548828125,217.0859375
0,256,2,64,2.9425528049468994,234.04296875,4.886486530303955,239.34765625,583.173734664917,288.8671875,591.0027740001678,0.03557467460632324,177.51171875,-0.00015497207641601562,204.33203125,0.08179450035095215,204.5078125,0.0012252330780029297,204.59375,0.05226612091064453,204.70703125,1.2814502716064453,234.00390625,0.001234292984008789,234.00390625,1.5056040287017822,234.00390625,0.0017189979553222656,234.04296875
0,256,32,64,3.7636537551879883,218.98046875,2.7098851203918457,224.9609375,109.82892870903015,226.56640625,116.30246758460999,0.03535938262939453,174.76953125,-0.00014829635620117188,201.71484375,0.08457279205322266,201.85546875,0.0011682510375976562,201.94921875,0.05089998245239258,202.04296875,0.936892032623291,218.98046875,0.0020253658294677734,218.98046875,1.1651911735534668,218.98046875,0.0015866756439208984,218.98046875
0,256,4,64,2.743523359298706,223.03125,3.5562613010406494,227.98046875,358.6910312175751,252.88671875,364.99081587791443,0.03551316261291504,176.09765625,-0.0001442432403564453,204.4296875,0.08179235458374023,204.62109375,0.0012373924255371094,204.71484375,0.05151033401489258,204.82421875,1.0803194046020508,223.03125,0.0013551712036132812,223.03125,1.305147409439087,223.03125,0.0017299652099609375,223.03125
0,256,42,64,3.4497859477996826,223.60546875,2.797841787338257,225.1171875,106.25463938713074,226.6953125,112.50226712226868,0.035779714584350586,174.78125,-0.000148773193359375,203.00390625,0.08566451072692871,203.359375,0.0012505054473876953,203.41796875,0.0514836311340332,203.52734375,0.9673187732696533,223.60546875,0.002106189727783203,223.60546875,1.1950571537017822,223.60546875,0.0017206668853759766,223.60546875
0,256,64,64,4.023582458496094,223.9921875,14.715133666992188,226.46484375,104.97902226448059,228.0625,123.71773838996887,0.37345099449157715,175.04296875,-0.00011801719665527344,201.89453125,0.09711742401123047,202.08203125,0.0012469291687011719,202.2421875,0.0655975341796875,202.37890625,1.453747272491455,223.9921875,0.0028142929077148438,223.9921875,1.7862207889556885,223.9921875,0.0020101070404052734,223.9921875
0,256,8,64,2.6122817993164062,221.9921875,2.946218967437744,221.9921875,218.3807508945465,226.98828125,223.93925166130066,0.03777289390563965,175.44921875,-0.00014400482177734375,202.1953125,0.08245038986206055,202.375,0.001224517822265625,202.484375,0.05152463912963867,202.56640625,0.9539134502410889,221.9921875,0.001523733139038086,221.9921875,1.178199052810669,221.9921875,0.0016782283782958984,221.9921875
